High-Energy Eye-Safe Lidar for Long-Range High-Resolution Aerosol Detection,Peter Moulton,,Phase I,Q-Peak Inc.,67932,,LaRC
Aircraft Very-High-Frequency Lightning Detector of Weather Hazards,Ralph Markson,,Phase I,Airborne Research Assoc,70000,,LaRC
X-Ray Telescope for 20 to 100 Kev Using Multilayer Optics,Allen Krieger,,Phase I,Radiation Science Inc,70000,,MSFC
Distributed Coordination Infrastructure for Highly Automated Operations Support System,Gene Soccolich,,Phase I,Symbiotics Inc,69955,,GSFC
Microwave-Driven Plasma Spraying,George Caledonia,,Phase I,Physical Sciences Inc.,70000,,MSFC
Lightweight Ozone Photometer for Balloons and Unmanned Aircraft,George Caledonia,,Phase I,Physical Sciences Inc.,69491,,JPL
High-Gain Avalanche Photodiode Arrays for Deep Space Optical Communications,Gerald Entine,,Phase I,Radiation Monitoring Devices Inc.,70000,,JPL
Photoelectrochemically Etched Microchannel Plates,A.C. Makrides,,Phase I,EIC Laboratories Inc.,70000,,GSFC
Dynamically Tunable Diffractive Optical Elements,Adi Guzdar,,Phase I,Foster-Miller Inc,70000,,MSFC
Cryogenic-Based Environmental Control for the Extra-Vehicular Mobility Unit,Adi Guzdar,,Phase I,Foster-Miller Inc,70000,,JSC
Terpolymer Composite Possessing Improved Abrasion Resistance,Katherine Finnegan,,Phase I,Cape Cod Research Inc.,70000,,GSFC
Optical Amplifier for Cryogenic Detector Signals,James Engel,,Phase I,Optra Inc.,68722,,GSFC
Stable Diode Laser Source at 1.6 Micron,James Engel,,Phase I,Optra Inc.,68086,,GSFC
Novel Non-Intrusive Localized Gas-Flow Diagnostic,Jonah Jacob,,Phase I,Science Research Laboratory Inc.,66250,,LaRC
Reliable Multilayer Insulation Using  Ultra-Low Density Aerogel-Based Spacers,Kang Lee,,Phase I,Aspen Systems Inc.,69946,,GRC
Ultra-Small Active Integrated Microwave Sensors,S. Francis Paik,,Phase I,Hittite Microwave Corporation,68390,,JSC
Neutral-Gas Laser Multipass-Cell Instrument for Monitoring Hydrazines,Charles Kolb,,Phase I,Aerodyne Research Inc.,69585,,KSC
Electrochemical Super Capacitors for Electromechanical Actuators,Anthony Laconti,,Phase I,Giner Inc.,69943,,MSFC
Reduction of Rotor-Stator Interaction Noise Using Cowl Camber and Taper,Bonnie Whitney,,Phase I,Cambridge Acoustical Assoc Inc,68879,,GRC
Simulation Tool for Experiments in the Crystal Growth Furnace,Shariar Motakef,,Phase I,Cape Simulations Inc.,67932,,MSFC
CAD/CAM Knitted Glove for Extravehicular Applications,Zvi Horovitz,,Phase I,Federal Fabrics Fibers Inc,70000,,ARC
Passivation of Indium-Phosphide Solar Cells,Donald Ciappenelli,,Phase I,Gallia,70000,,GRC
Interactive Software for Stray Light Analysis and Optomechanical Modeling,Edward Freniere,,Phase I,Lambda Research Corp,70000,,JPL
Pressure Infiltration Processing of Reinforced Superalloys and Intermetalics,James Cornie,,Phase I,Metal Matrix Cast Composites LLC,70000,,GRC
Portable Spectro-Fluoro-Meter,Jack Goldstein,,Phase I,Moduspec Co,70000,,JPL
Real-Time Optical Sensors for Maintaining Microbial Quality,Karen Carpenter,,Phase I,Polestar Technologies Inc.,64817,,JSC
Novel Angular Position Sensor,Kirk Bezjian,,Phase I,Aztec Systems,70000,,ARC
Smart Flexible Piezoelectric Ceramic-Polymer Composites,Ross Haghighat,,Phase I,Triton Systems Inc.,68884,,LaRC
Braiding and Resin-Transfer-Molding for Low-Cost Damage-Resistant Aircraft Primary Structures,Stephen Goodwin,,Phase I,Fiber Innovations Inc,66000,,LaRC
Silicon-Carbide Pointing and Stabilization Mirror Assembly for Geostationary-Earth-Orbit Mission,Dexter Wang,,Phase I,SSG Inc,69640,,MSFC
General Aviation Cockpit Avionics Integration,J. Anderson Plumer,,Phase I,Lightning Technologies Inc,69375,,LaRC
Atomic-Oxygen-Resistant Polymer for Low-Earth-Orbit Applications,Ross Haghighat,,Phase I,Triton Systems Inc.,70000,,MSFC
Low-Power Full-Color Display Panels Based on Thin-Film Electroluminescent Devices and Porous Polysilicon Light Emitters,Patrick McDonnell,,Phase I,Spire Corporation,65800,,JSC
Large-Aperture Thermally Stable Narrowband Optical Interference Filters,Ali Smajkiewicz,,Phase I,Barr Assoc Inc,67959,,MSFC
