Mesoscale Numerical Weather Forecast System for Use in Shuttle Operations,John Zack,,Phase I,MESO Inc,49614,,KSC
Universal End-Effector with Torque Feedback for Hand Valves,Kenneth Bubeck,,Phase I,Automated Dynamics,37500,,KSC
Generalized Strategy for Building Resident Database Interfaces,Ken Wanderman,,Phase I,Ken Wanderman & Assoc Inc,49750,,GSFC
Boundary Layer Transition Detection System,Joseph Gerardi,,Phase I,Innovative Dynamics Inc.,50000,,LaRC
Frequency Domain Laser-Velocimeter Signal Processor,R. Jay Murphy,,Phase I,Macrodyne Inc,50000,,LaRC
Robotic Winding in a Plasma-Spray High-Temperature Vacuum Environment,Kenneth Bubeck,,Phase I,Automated Dynamics,50000,,GRC
Durable Fast-Response Optical-Fiber Temperature Sensor Usable from 200 to 1700C, ,,Phase I,Conax Buffalo Corp,49872,,GRC
Tunable Solid-State Cr:ZnWO4 Laser at 1.083 Microns,Ramo Rao,,Phase I,Excel Technology Inc,52700,,JPL
Real-Time Ice Detection System, ,,Phase I,Monat Research,49972,,GRC
Economic Ejected Gas Cannister, ,,Phase I,ITHACO Space Systems,49983,,GSFC
Universal End-Effector with Torque Feedback for Hand Valves,Kenneth Bubeck,,Phase II,Automated Dynamics,332750,,KSC
Generalized Strategy for Building Resident Database Interfaces,Ken Wanderman,,Phase II,Ken Wanderman & Assoc Inc,499699,,GSFC
Durable Fast-Response Optical-Fiber Temperature Sensor Usable from 600 to 1900C, ,,Phase II,Conax Buffalo Corp,498564,,GRC
Frequency Domain Laser-Velocimeter Signal Processor,R. Jay Murphy,,Phase II,Macrodyne Inc,500000,,LaRC
Low-Cost Attitude Control System, ,,Phase II,ITHACO Space Systems,500000,,GSFC
